Date,Time,Piovan Silo Actual[%],Silo 01 Actual[%],Silo 02 Actual[%],Rotary01(N2)[Start/Stop],Rotary01(N2)[Fault/NotFault]
03/09/2023,13:12:16,2.00,0.00,8.00,7,9
03/09/2023,13:12:17,1.00,3.00,8.00,2,5
03/09/2023,13:12:18,5.00,7.00,6.00,0,0
03/09/2023,13:12:20,8.00,8.00,6.00,2,5
03/09/2023,13:12:21,9.00,2.00,2.00,9,0
03/09/2023,13:12:22,1.00,5.00,4.00,4,4
03/09/2023,13:12:23,1.00,6.00,9.00,8,3
03/09/2023,13:12:24,6.00,7.00,9.00,1,2
03/09/2023,13:12:25,6.00,3.00,8.00,6,8
03/09/2023,13:12:26,6.00,3.00,5.00,3,4
03/09/2023,13:12:27,3.00,8.00,5.00,9,6
03/09/2023,13:12:28,7.00,1.00,2.00,9,2
03/09/2023,13:12:29,3.00,7.00,7.00,7,4
03/09/2023,13:12:30,2.00,2.00,5.00,6,6
03/09/2023,13:12:31,7.00,2.00,5.00,9,6
03/09/2023,13:12:32,8.00,0.00,3.00,9,7
03/09/2023,13:12:33,3.00,9.00,4.00,6,9
03/09/2023,13:12:34,8.00,0.00,5.00,6,4
03/09/2023,13:12:35,1.00,9.00,1.00,5,9
03/09/2023,13:12:36,2.00,3.00,3.00,8,3
03/09/2023,13:12:37,2.00,9.00,3.00,4,0
03/09/2023,13:12:38,8.00,2.00,3.00,7,0
03/09/2023,13:12:39,0.00,5.00,6.00,3,0
03/09/2023,13:12:40,6.00,8.00,0.00,9,6
03/09/2023,13:12:41,4.00,0.00,5.00,7,6
03/09/2023,13:12:42,2.00,3.00,6.00,5,7
03/09/2023,13:12:43,2.00,6.00,8.00,2,8
03/09/2023,13:12:44,3.00,6.00,5.00,0,1
03/09/2023,13:12:45,9.00,8.00,2.00,0,0
03/09/2023,13:12:46,3.00,4.00,1.00,4,0
03/09/2023,13:12:47,9.00,9.00,5.00,9,7
03/09/2023,13:12:48,6.00,2.00,3.00,4,8
03/09/2023,13:16:01,5.00,5.00,7.00,8,6
03/09/2023,13:16:02,6.00,0.00,3.00,7,9
03/09/2023,13:16:03,1.00,3.00,0.00,6,2
03/09/2023,13:16:04,7.00,0.00,0.00,3,1
03/09/2023,13:16:05,7.00,2.00,5.00,9,0
03/09/2023,13:16:06,1.00,2.00,2.00,6,9
03/09/2023,13:16:07,8.00,5.00,6.00,7,9
03/09/2023,13:16:08,3.00,8.00,8.00,5,8
03/09/2023,13:16:09,4.00,2.00,2.00,4,5
03/09/2023,13:16:10,5.00,0.00,7.00,5,7
03/09/2023,13:16:11,9.00,4.00,3.00,0,5
03/09/2023,13:16:12,9.00,6.00,4.00,9,5
03/09/2023,13:16:13,5.00,6.00,2.00,7,3
03/09/2023,13:16:14,0.00,8.00,2.00,3,1
03/09/2023,13:16:15,8.00,9.00,3.00,8,8
03/09/2023,13:16:16,1.00,8.00,3.00,9,9
03/09/2023,13:16:17,7.00,5.00,0.00,5,4
03/09/2023,13:16:18,4.00,8.00,4.00,9,1
03/09/2023,13:16:19,3.00,5.00,9.00,6,9
03/09/2023,13:16:20,8.00,9.00,4.00,3,1
03/09/2023,13:16:21,5.00,0.00,2.00,5,1
03/09/2023,13:16:22,4.00,4.00,3.00,9,2
03/09/2023,13:16:23,8.00,6.00,9.00,9,5
03/09/2023,13:16:24,4.00,3.00,2.00,3,4
03/09/2023,13:16:25,2.00,9.00,8.00,8,3
03/09/2023,13:16:26,5.00,6.00,4.00,6,3
03/09/2023,13:16:27,8.00,2.00,2.00,5,7
03/09/2023,13:16:28,5.00,7.00,0.00,1,0
03/09/2023,13:16:29,3.00,4.00,4.00,3,6
03/09/2023,13:16:30,4.00,3.00,5.00,9,8
03/09/2023,13:16:31,5.00,4.00,0.00,3,3
03/09/2023,13:16:32,4.00,8.00,4.00,3,1
03/09/2023,13:16:33,3.00,0.00,9.00,1,6
03/09/2023,13:16:34,7.00,1.00,0.00,1,2
03/09/2023,13:16:35,3.00,7.00,8.00,3,7
03/09/2023,13:16:36,0.00,2.00,4.00,2,0
03/09/2023,13:16:37,9.00,7.00,1.00,9,6
03/09/2023,13:19:15,5.00,5.00,7.00,8,6
03/09/2023,13:19:16,3.00,5.00,3.00,8,8
03/09/2023,13:19:17,8.00,4.00,9.00,8,5
03/09/2023,13:19:18,1.00,2.00,1.00,1,7
03/09/2023,13:19:19,0.00,2.00,0.00,1,6
03/09/2023,13:19:20,3.00,0.00,8.00,5,0
03/09/2023,13:19:21,2.00,0.00,1.00,9,5
03/09/2023,13:19:22,8.00,4.00,8.00,9,5
03/09/2023,13:19:23,4.00,3.00,4.00,2,7
03/09/2023,13:19:24,5.00,7.00,8.00,6,1
03/09/2023,13:19:25,0.00,1.00,5.00,5,2
03/09/2023,13:19:26,6.00,8.00,4.00,4,1
03/09/2023,13:19:27,4.00,6.00,8.00,3,7
03/09/2023,13:19:29,9.00,1.00,2.00,2,6
03/09/2023,13:19:30,0.00,6.00,1.00,9,2
03/09/2023,13:19:31,1.00,8.00,3.00,0,9
03/09/2023,13:19:32,3.00,3.00,6.00,2,0
03/09/2023,13:19:33,7.00,3.00,1.00,7,8
03/09/2023,13:19:34,9.00,9.00,9.00,5,0
03/09/2023,13:19:35,7.00,8.00,2.00,0,8
03/09/2023,13:19:36,0.00,2.00,9.00,2,6
03/09/2023,13:19:37,8.00,6.00,5.00,4,3
03/09/2023,13:19:38,0.00,3.00,5.00,4,3
03/09/2023,13:19:39,0.00,9.00,7.00,4,7
03/09/2023,13:19:40,6.00,3.00,3.00,9,2
03/09/2023,13:19:41,3.00,2.00,9.00,2,7
03/09/2023,13:19:42,0.00,6.00,1.00,3,6
03/09/2023,13:19:43,9.00,6.00,4.00,2,7
03/09/2023,13:19:44,4.00,8.00,0.00,6,2
03/09/2023,13:19:45,9.00,1.00,6.00,7,7
03/09/2023,13:19:46,4.00,6.00,9.00,6,9
03/09/2023,13:19:47,1.00,3.00,8.00,8,0
03/09/2023,13:19:48,6.00,6.00,8.00,5,9
03/09/2023,13:19:49,4.00,5.00,9.00,9,3
03/09/2023,13:19:50,9.00,7.00,7.00,1,5
03/09/2023,13:19:51,3.00,1.00,7.00,0,2
03/09/2023,13:19:52,9.00,9.00,9.00,8,7
03/09/2023,13:19:53,4.00,7.00,5.00,8,6
03/09/2023,13:19:54,9.00,8.00,5.00,1,4
03/09/2023,13:19:55,8.00,9.00,9.00,7,8
03/09/2023,13:19:56,1.00,9.00,6.00,1,8
03/09/2023,13:19:57,4.00,3.00,8.00,6,0
03/09/2023,13:19:58,0.00,0.00,2.00,1,3
03/09/2023,13:19:59,1.00,2.00,1.00,6,2
03/09/2023,13:20:00,1.00,9.00,9.00,4,5
03/09/2023,13:20:01,3.00,0.00,6.00,6,3
03/09/2023,13:20:02,8.00,5.00,0.00,3,2
03/09/2023,13:20:03,9.00,8.00,2.00,4,8
03/09/2023,13:20:04,8.00,3.00,4.00,9,2
03/09/2023,13:20:05,7.00,7.00,1.00,8,4
03/09/2023,13:20:06,4.00,7.00,4.00,9,2
03/09/2023,13:20:07,5.00,0.00,1.00,2,2
03/09/2023,13:20:08,7.00,7.00,1.00,8,5
03/09/2023,13:20:09,5.00,6.00,4.00,2,1
03/09/2023,13:20:10,0.00,6.00,2.00,8,5
03/09/2023,13:20:11,9.00,0.00,0.00,3,8
03/09/2023,13:20:12,4.00,7.00,3.00,7,4
03/09/2023,13:20:13,8.00,4.00,3.00,4,6
03/09/2023,13:20:14,9.00,5.00,3.00,6,4
03/09/2023,13:20:15,7.00,5.00,8.00,4,7
03/09/2023,13:20:16,6.00,6.00,2.00,8,3
03/09/2023,13:20:17,2.00,4.00,4.00,5,8
03/09/2023,13:20:18,9.00,9.00,3.00,9,5
03/09/2023,13:20:19,8.00,5.00,4.00,5,0
03/09/2023,13:20:20,8.00,3.00,9.00,2,2
03/09/2023,13:20:21,3.00,3.00,7.00,1,7
03/09/2023,13:20:22,9.00,5.00,8.00,9,1
03/09/2023,13:20:23,0.00,4.00,2.00,6,6
03/09/2023,13:20:24,0.00,5.00,2.00,9,0
03/09/2023,13:20:25,2.00,6.00,1.00,5,5
03/09/2023,13:20:26,9.00,6.00,7.00,3,1
03/09/2023,13:20:27,3.00,2.00,2.00,0,7
03/09/2023,13:20:28,5.00,2.00,4.00,2,3
03/09/2023,13:20:29,5.00,8.00,0.00,5,6
03/09/2023,13:20:30,6.00,7.00,8.00,8,9
03/09/2023,13:20:31,0.00,5.00,1.00,8,0
03/09/2023,13:20:32,2.00,4.00,2.00,1,0
03/09/2023,13:20:33,2.00,6.00,8.00,6,3
03/09/2023,13:20:34,4.00,7.00,5.00,0,7
03/09/2023,13:20:35,3.00,1.00,1.00,8,5
03/09/2023,13:20:36,5.00,6.00,5.00,9,3
03/09/2023,13:20:37,4.00,5.00,4.00,1,6
03/09/2023,13:20:38,9.00,5.00,5.00,5,6
03/09/2023,13:20:39,1.00,7.00,4.00,8,6
03/09/2023,13:20:40,2.00,3.00,9.00,3,2
03/09/2023,13:20:42,8.00,0.00,1.00,1,6
03/09/2023,13:20:43,3.00,6.00,9.00,9,6
03/09/2023,13:20:44,8.00,9.00,6.00,1,8
03/09/2023,13:20:45,8.00,7.00,8.00,1,1
03/09/2023,13:20:46,5.00,4.00,1.00,4,3
03/09/2023,13:20:47,4.00,8.00,8.00,6,2
03/09/2023,13:20:48,7.00,7.00,2.00,0,5
03/09/2023,13:20:49,8.00,4.00,6.00,3,0
03/09/2023,13:20:50,5.00,2.00,4.00,1,6
03/09/2023,13:20:51,5.00,6.00,7.00,2,4
03/09/2023,13:20:52,3.00,0.00,6.00,7,2
03/09/2023,13:20:53,3.00,1.00,7.00,6,6
03/09/2023,13:20:54,8.00,2.00,8.00,9,2
03/09/2023,13:20:55,3.00,1.00,4.00,4,7
03/09/2023,13:20:56,3.00,3.00,1.00,6,5
03/09/2023,13:20:57,6.00,9.00,1.00,3,7
03/09/2023,13:20:58,7.00,2.00,5.00,5,5
03/09/2023,13:20:59,6.00,1.00,3.00,9,8
03/09/2023,13:21:00,6.00,0.00,4.00,5,1
03/09/2023,13:21:01,0.00,2.00,6.00,0,9
03/09/2023,13:21:02,8.00,3.00,5.00,6,7
03/09/2023,13:21:03,4.00,9.00,3.00,8,4
03/09/2023,13:21:04,6.00,6.00,7.00,3,7
03/09/2023,13:21:05,5.00,7.00,0.00,8,1
03/09/2023,13:21:06,2.00,2.00,4.00,8,3
03/09/2023,13:21:07,5.00,9.00,1.00,2,1
03/09/2023,13:21:08,1.00,7.00,4.00,0,0
03/09/2023,13:21:09,8.00,8.00,2.00,5,2
03/09/2023,13:21:10,7.00,4.00,6.00,4,7
03/09/2023,13:21:11,6.00,8.00,1.00,2,0
03/09/2023,13:21:12,3.00,3.00,4.00,7,0
03/09/2023,13:21:13,2.00,8.00,6.00,2,2
03/09/2023,13:21:14,2.00,4.00,1.00,2,4
03/09/2023,13:21:15,3.00,0.00,7.00,6,0
03/09/2023,13:21:16,5.00,1.00,9.00,4,2
03/09/2023,13:21:17,4.00,9.00,6.00,0,7
03/09/2023,13:21:18,0.00,9.00,8.00,3,8
03/09/2023,13:21:19,9.00,7.00,4.00,2,1
03/09/2023,13:21:20,2.00,1.00,6.00,2,9
03/09/2023,13:21:21,2.00,9.00,7.00,2,6
03/09/2023,13:21:22,7.00,3.00,9.00,1,0
03/09/2023,13:21:23,9.00,7.00,8.00,8,7
03/09/2023,13:21:24,3.00,4.00,2.00,4,9
03/09/2023,13:21:25,5.00,9.00,7.00,1,5
03/09/2023,13:21:26,5.00,5.00,8.00,7,3
03/09/2023,13:21:27,2.00,9.00,0.00,2,7
03/09/2023,13:21:28,0.00,3.00,2.00,1,9
03/09/2023,13:21:29,0.00,4.00,4.00,8,1
03/09/2023,13:21:30,5.00,4.00,9.00,6,7
03/09/2023,13:21:31,2.00,4.00,9.00,7,2
03/09/2023,13:21:32,3.00,1.00,2.00,7,8
03/09/2023,13:21:33,1.00,9.00,7.00,4,2
03/09/2023,13:21:34,5.00,3.00,7.00,0,2
03/09/2023,13:21:35,1.00,6.00,4.00,5,2
03/09/2023,13:21:36,4.00,3.00,6.00,8,7
03/09/2023,13:21:37,4.00,1.00,1.00,3,0
03/09/2023,13:21:38,4.00,3.00,8.00,2,2
03/09/2023,13:21:39,9.00,7.00,4.00,9,3
03/09/2023,13:24:50,5.00,5.00,7.00,8,6
03/09/2023,13:24:51,4.00,0.00,3.00,2,9
03/09/2023,13:24:52,2.00,1.00,9.00,1,1
03/09/2023,13:24:53,9.00,1.00,5.00,0,1
03/09/2023,13:24:54,5.00,5.00,7.00,1,7
03/09/2023,13:24:55,6.00,0.00,1.00,9,2
03/09/2023,13:24:56,5.00,1.00,6.00,2,0
03/09/2023,13:24:57,5.00,3.00,2.00,2,2
03/09/2023,13:24:58,0.00,2.00,8.00,2,8
03/09/2023,13:24:59,1.00,9.00,0.00,1,9
03/09/2023,13:25:00,0.00,6.00,9.00,7,8
03/09/2023,13:25:01,1.00,2.00,0.00,1,8
03/09/2023,13:25:02,1.00,3.00,2.00,9,7
03/09/2023,13:25:03,6.00,0.00,8.00,8,9
03/09/2023,13:25:04,3.00,9.00,4.00,6,5
03/09/2023,13:25:05,1.00,9.00,1.00,6,6
03/09/2023,13:25:06,3.00,0.00,3.00,5,3
03/09/2023,13:25:07,9.00,4.00,5.00,3,0
03/09/2023,13:25:08,7.00,1.00,3.00,4,7
03/09/2023,13:25:09,6.00,4.00,7.00,7,5
03/09/2023,13:25:10,7.00,6.00,5.00,4,7
03/09/2023,13:25:11,4.00,2.00,1.00,2,4
03/09/2023,13:25:12,5.00,8.00,1.00,4,9
03/09/2023,13:25:13,1.00,2.00,6.00,5,7
03/09/2023,13:25:14,2.00,5.00,5.00,4,6
03/09/2023,13:25:15,5.00,3.00,6.00,8,6
03/09/2023,13:25:16,5.00,3.00,8.00,9,3
03/09/2023,13:25:17,5.00,4.00,8.00,1,3
03/09/2023,13:25:18,3.00,2.00,2.00,1,8
03/09/2023,13:25:19,1.00,3.00,7.00,2,5
03/09/2023,13:25:20,9.00,1.00,4.00,4,9
03/09/2023,13:25:30,5.00,5.00,7.00,8,6
03/09/2023,13:25:31,6.00,1.00,4.00,4,4
03/09/2023,13:25:32,6.00,9.00,4.00,6,5
03/09/2023,13:25:33,1.00,3.00,0.00,4,3
03/09/2023,13:25:34,7.00,6.00,7.00,2,3
03/09/2023,13:25:35,7.00,4.00,6.00,8,0
03/09/2023,13:25:36,0.00,3.00,9.00,5,4
03/09/2023,13:25:37,4.00,7.00,5.00,1,8
03/09/2023,13:25:38,4.00,8.00,0.00,9,4
03/09/2023,13:25:39,8.00,7.00,4.00,4,8
03/09/2023,13:25:40,6.00,3.00,2.00,7,9
03/09/2023,13:25:41,4.00,7.00,0.00,3,6
03/09/2023,13:25:42,1.00,4.00,7.00,5,7
03/09/2023,13:25:43,8.00,0.00,3.00,0,5
03/09/2023,13:25:44,1.00,0.00,8.00,6,8
03/09/2023,13:25:45,3.00,2.00,4.00,0,2
03/09/2023,13:25:46,1.00,8.00,7.00,9,6
03/09/2023,13:25:47,6.00,7.00,9.00,1,9
03/09/2023,13:25:48,4.00,6.00,8.00,4,7
03/09/2023,13:25:49,3.00,4.00,4.00,1,2
03/09/2023,13:25:50,8.00,9.00,5.00,8,9
03/09/2023,13:25:51,3.00,0.00,8.00,4,6
03/09/2023,13:25:52,3.00,0.00,7.00,5,5
03/09/2023,13:25:53,2.00,4.00,4.00,2,1
03/09/2023,13:25:54,9.00,1.00,2.00,6,7
03/09/2023,13:25:55,2.00,3.00,2.00,7,6
03/09/2023,13:25:56,5.00,7.00,7.00,0,3
03/09/2023,13:25:57,6.00,6.00,7.00,0,1
03/09/2023,13:25:59,3.00,6.00,7.00,5,1
03/09/2023,13:26:00,2.00,5.00,5.00,5,4
03/09/2023,13:26:43,5.00,5.00,7.00,8,6
03/09/2023,13:26:44,5.00,1.00,6.00,5,8
03/09/2023,13:26:45,6.00,7.00,8.00,0,4
03/09/2023,13:26:46,6.00,5.00,0.00,5,1
03/09/2023,13:26:47,8.00,1.00,2.00,2,6
03/09/2023,13:26:48,5.00,7.00,2.00,2,2
03/09/2023,13:26:49,6.00,2.00,6.00,7,1
03/09/2023,13:26:50,1.00,3.00,1.00,0,8
03/09/2023,13:26:51,5.00,5.00,3.00,3,2
03/09/2023,13:26:52,5.00,7.00,7.00,1,4
03/09/2023,13:26:53,0.00,3.00,9.00,3,8
03/09/2023,13:26:54,1.00,1.00,1.00,9,8
03/09/2023,13:26:55,6.00,5.00,6.00,9,3
03/09/2023,13:26:56,8.00,6.00,9.00,8,4
03/09/2023,13:26:57,9.00,5.00,8.00,9,5
03/09/2023,13:26:58,6.00,8.00,3.00,8,6
03/09/2023,13:26:59,4.00,5.00,5.00,4,8
03/09/2023,13:27:00,7.00,6.00,2.00,3,1
03/09/2023,13:27:01,2.00,9.00,9.00,2,4
03/09/2023,13:27:02,4.00,4.00,9.00,7,9
03/09/2023,13:27:03,0.00,7.00,2.00,7,8
03/09/2023,13:27:04,0.00,8.00,1.00,1,5
03/09/2023,13:27:05,6.00,6.00,8.00,5,1
03/09/2023,13:27:06,4.00,3.00,5.00,3,5
03/09/2023,13:27:07,7.00,1.00,6.00,9,1
03/09/2023,13:27:08,8.00,3.00,4.00,8,8
03/09/2023,13:27:09,5.00,1.00,0.00,8,0
03/09/2023,13:27:10,2.00,7.00,2.00,7,9
03/09/2023,13:27:11,3.00,6.00,0.00,3,5
03/09/2023,13:27:12,3.00,7.00,7.00,8,9
03/09/2023,13:27:13,8.00,9.00,3.00,8,6
03/09/2023,13:27:14,5.00,2.00,5.00,9,6
03/09/2023,13:27:15,0.00,3.00,8.00,1,5
03/09/2023,13:27:16,3.00,4.00,2.00,7,3
03/09/2023,13:27:17,2.00,3.00,1.00,2,3
03/09/2023,13:27:18,3.00,6.00,7.00,7,7
03/09/2023,13:27:19,1.00,4.00,3.00,2,6
03/09/2023,13:27:20,1.00,2.00,3.00,2,0
03/09/2023,13:27:21,0.00,6.00,4.00,1,1
03/09/2023,13:27:22,5.00,7.00,0.00,7,6
03/09/2023,13:27:23,8.00,8.00,8.00,0,2
03/09/2023,13:27:24,7.00,7.00,6.00,6,8
03/09/2023,13:27:25,2.00,5.00,1.00,7,7
03/09/2023,13:27:26,7.00,3.00,5.00,1,1
03/09/2023,13:27:27,2.00,5.00,6.00,3,6
03/09/2023,13:27:28,1.00,4.00,5.00,0,5
03/09/2023,13:27:29,2.00,9.00,1.00,5,1
03/09/2023,13:27:30,9.00,7.00,1.00,6,3
03/09/2023,13:27:31,1.00,7.00,9.00,8,7
03/09/2023,13:27:32,0.00,7.00,9.00,4,6
03/09/2023,13:27:33,8.00,4.00,7.00,0,1
03/09/2023,13:27:34,4.00,3.00,0.00,8,0
03/09/2023,13:27:35,1.00,8.00,2.00,3,6
03/09/2023,13:27:37,2.00,3.00,9.00,6,7
03/09/2023,13:27:38,9.00,6.00,3.00,0,2
03/09/2023,13:27:39,0.00,6.00,6.00,9,2
03/09/2023,13:27:40,6.00,4.00,5.00,1,7
03/09/2023,13:27:41,6.00,1.00,4.00,6,9
03/09/2023,13:27:42,1.00,3.00,6.00,1,0
03/09/2023,13:27:43,0.00,3.00,3.00,7,9
03/09/2023,13:27:44,8.00,8.00,9.00,4,2
03/09/2023,13:27:45,4.00,4.00,7.00,6,0
03/09/2023,13:27:46,6.00,1.00,4.00,1,4
03/09/2023,13:27:47,8.00,2.00,5.00,5,5
03/09/2023,13:27:48,1.00,9.00,0.00,8,1
03/09/2023,13:27:49,0.00,5.00,8.00,6,6
03/09/2023,13:27:50,3.00,6.00,1.00,7,3
03/09/2023,13:27:51,9.00,3.00,1.00,1,3
03/09/2023,13:27:52,5.00,2.00,9.00,2,0
03/09/2023,13:27:53,1.00,5.00,1.00,1,3
03/09/2023,13:27:54,3.00,2.00,0.00,5,4
03/09/2023,13:27:55,4.00,2.00,6.00,1,7
03/09/2023,13:27:56,4.00,2.00,3.00,0,3
03/09/2023,13:27:57,2.00,9.00,3.00,7,4
03/09/2023,13:27:58,5.00,7.00,2.00,5,5
03/09/2023,13:27:59,2.00,6.00,2.00,1,4
03/09/2023,13:28:00,7.00,6.00,8.00,9,8
03/09/2023,13:28:01,0.00,5.00,6.00,3,3
03/09/2023,13:28:02,3.00,7.00,6.00,1,4
03/09/2023,13:28:03,6.00,1.00,3.00,7,1
03/09/2023,13:28:04,7.00,6.00,6.00,3,1
03/09/2023,13:28:05,7.00,2.00,6.00,3,6
03/09/2023,13:28:06,9.00,6.00,1.00,1,0
03/09/2023,13:28:07,6.00,5.00,7.00,5,0
03/09/2023,13:28:08,8.00,7.00,4.00,8,7
03/09/2023,13:28:09,1.00,3.00,2.00,2,6
03/09/2023,13:28:10,9.00,6.00,0.00,2,0
03/09/2023,13:28:11,8.00,7.00,4.00,7,1
03/09/2023,13:28:12,0.00,1.00,3.00,6,8
03/09/2023,13:28:13,4.00,7.00,2.00,1,6
03/09/2023,13:28:14,3.00,0.00,8.00,5,5
03/09/2023,13:28:15,5.00,1.00,6.00,6,1
03/09/2023,13:28:16,5.00,4.00,7.00,1,7
03/09/2023,13:28:17,4.00,2.00,7.00,9,4
03/09/2023,13:28:18,1.00,4.00,9.00,8,0
03/09/2023,13:28:19,2.00,2.00,4.00,9,2
03/09/2023,13:28:20,2.00,9.00,2.00,2,8
03/09/2023,13:28:21,8.00,1.00,9.00,7,0
03/09/2023,13:28:22,6.00,8.00,9.00,1,9
03/09/2023,13:28:23,7.00,6.00,1.00,5,4
03/09/2023,13:28:24,1.00,5.00,3.00,8,1
03/09/2023,13:28:25,3.00,8.00,5.00,6,3
03/09/2023,13:28:26,4.00,6.00,7.00,3,5
03/09/2023,13:28:27,0.00,5.00,9.00,6,7
03/09/2023,13:28:28,0.00,0.00,7.00,7,1
03/09/2023,13:28:29,3.00,9.00,9.00,0,5
03/09/2023,13:28:30,7.00,3.00,2.00,1,1
03/09/2023,13:28:31,0.00,1.00,8.00,7,0
03/09/2023,13:28:32,4.00,7.00,5.00,4,0
03/09/2023,13:28:33,4.00,2.00,3.00,5,4
03/09/2023,13:28:34,0.00,9.00,8.00,5,9
03/09/2023,13:28:35,4.00,9.00,1.00,8,6
03/09/2023,13:28:36,4.00,2.00,4.00,1,0
03/09/2023,13:28:37,6.00,7.00,4.00,2,6
03/09/2023,13:28:38,2.00,0.00,3.00,1,5
03/09/2023,13:28:39,4.00,6.00,0.00,1,2
03/09/2023,13:28:40,2.00,7.00,1.00,7,6
03/09/2023,13:28:41,2.00,6.00,8.00,8,9
03/09/2023,13:28:42,7.00,6.00,0.00,2,8
03/09/2023,13:28:43,9.00,3.00,2.00,6,9
03/09/2023,13:28:44,2.00,2.00,0.00,3,1
03/09/2023,13:28:45,5.00,5.00,7.00,8,3
03/09/2023,13:28:46,6.00,2.00,4.00,9,3
03/09/2023,13:28:47,8.00,5.00,7.00,6,9
03/09/2023,13:28:49,8.00,7.00,9.00,2,3
03/09/2023,13:28:50,5.00,9.00,7.00,7,4
03/09/2023,13:28:51,9.00,6.00,2.00,3,1
03/09/2023,13:28:52,1.00,4.00,6.00,3,2
03/09/2023,13:28:53,1.00,9.00,4.00,2,1
03/09/2023,13:28:54,7.00,9.00,0.00,1,9
03/09/2023,13:28:55,4.00,5.00,8.00,3,2
03/09/2023,13:28:56,5.00,7.00,4.00,0,5
03/09/2023,13:28:57,9.00,3.00,5.00,6,9
03/09/2023,13:28:58,5.00,1.00,6.00,4,7
03/09/2023,13:28:59,5.00,7.00,0.00,1,1
03/09/2023,13:29:00,9.00,0.00,2.00,0,7
03/09/2023,13:29:01,5.00,6.00,4.00,0,4
03/09/2023,13:29:02,1.00,1.00,4.00,9,9
03/09/2023,13:29:03,4.00,7.00,1.00,0,0
03/09/2023,13:29:04,8.00,2.00,2.00,7,6
03/09/2023,13:29:05,4.00,7.00,7.00,1,7
03/09/2023,13:29:06,6.00,1.00,7.00,1,0
03/09/2023,13:29:07,2.00,4.00,5.00,3,6
03/09/2023,13:29:08,8.00,1.00,0.00,7,6
03/09/2023,13:29:09,7.00,9.00,3.00,6,1
03/09/2023,13:29:10,7.00,0.00,3.00,7,6
03/09/2023,13:29:11,9.00,4.00,2.00,6,6
03/09/2023,13:29:12,9.00,6.00,5.00,0,4
03/09/2023,13:29:13,8.00,6.00,4.00,5,8
03/09/2023,13:29:14,8.00,6.00,6.00,6,5
03/09/2023,13:29:15,7.00,2.00,3.00,1,8
03/09/2023,13:29:16,0.00,8.00,2.00,5,7
03/09/2023,13:29:17,8.00,1.00,2.00,0,6
03/09/2023,13:29:18,9.00,6.00,9.00,2,2
03/09/2023,13:29:19,9.00,7.00,9.00,6,1
03/09/2023,13:35:05,5.00,5.00,7.00,8,6
03/09/2023,13:35:06,1.00,1.00,6.00,7,4
03/09/2023,13:35:07,1.00,5.00,9.00,4,7
03/09/2023,13:35:08,6.00,4.00,4.00,6,3
03/09/2023,13:35:09,9.00,6.00,6.00,5,0
03/09/2023,13:35:10,1.00,8.00,9.00,4,6
03/09/2023,13:35:11,4.00,8.00,0.00,7,2
03/09/2023,13:35:12,2.00,7.00,6.00,1,3
03/09/2023,13:35:13,7.00,0.00,8.00,4,8
03/09/2023,13:35:14,4.00,1.00,4.00,3,5
03/09/2023,13:35:15,5.00,7.00,1.00,7,5
03/09/2023,13:35:16,1.00,8.00,4.00,1,9
03/09/2023,13:35:17,0.00,7.00,8.00,7,7
03/09/2023,13:35:18,9.00,8.00,0.00,6,9
03/09/2023,13:35:19,4.00,8.00,1.00,0,4
03/09/2023,13:35:20,1.00,2.00,8.00,7,9
03/09/2023,13:35:21,0.00,5.00,4.00,3,9
03/09/2023,13:35:22,0.00,4.00,6.00,9,1
03/09/2023,13:35:23,7.00,9.00,8.00,3,4
03/09/2023,13:35:24,6.00,4.00,8.00,3,6
03/09/2023,13:35:25,6.00,0.00,9.00,1,5
03/09/2023,13:35:26,4.00,7.00,4.00,2,7
03/09/2023,13:35:27,8.00,5.00,5.00,7,6
03/09/2023,13:35:28,7.00,5.00,8.00,2,1
03/09/2023,13:35:29,2.00,1.00,8.00,5,9
03/09/2023,13:35:30,9.00,9.00,3.00,3,4
03/09/2023,13:35:31,1.00,2.00,3.00,7,1
03/09/2023,13:35:32,4.00,6.00,4.00,7,2
03/09/2023,13:35:33,1.00,0.00,2.00,8,4
03/09/2023,13:35:34,4.00,5.00,8.00,9,8
03/09/2023,13:35:35,3.00,6.00,9.00,9,9
03/09/2023,13:35:36,7.00,8.00,8.00,4,3
03/09/2023,13:35:37,6.00,0.00,6.00,2,9
03/09/2023,13:35:38,4.00,0.00,1.00,7,2
03/09/2023,13:35:39,0.00,5.00,8.00,4,0
03/09/2023,13:35:40,3.00,4.00,2.00,7,6
03/09/2023,13:35:41,4.00,6.00,6.00,3,8
03/09/2023,13:35:42,4.00,2.00,1.00,5,8
03/09/2023,13:35:43,1.00,1.00,8.00,1,0
03/09/2023,13:35:45,6.00,8.00,1.00,6,8
03/09/2023,13:35:46,7.00,4.00,5.00,7,8
03/09/2023,13:35:47,8.00,3.00,8.00,3,4
03/09/2023,13:35:48,3.00,3.00,5.00,4,7
03/09/2023,13:35:49,5.00,1.00,9.00,8,1
03/09/2023,13:35:50,4.00,2.00,9.00,7,7
03/09/2023,13:35:51,8.00,9.00,5.00,5,3
03/09/2023,13:35:52,4.00,6.00,9.00,2,9
03/09/2023,13:35:53,3.00,0.00,3.00,1,5
03/09/2023,13:35:54,0.00,8.00,8.00,1,3
03/09/2023,13:35:55,6.00,7.00,5.00,3,2
03/09/2023,13:35:56,5.00,8.00,3.00,7,3
03/09/2023,13:35:57,8.00,1.00,8.00,5,8
